INDEX,RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,POINTS,# OF WINS,# OF TOP-10S,POINTS BEHIND LEAD,RESET POINTS,TOURNAMENT NAME,SEASON,WEEK NUMBER
25729,T35,,Chris Kirk,1,173,0,0,,,Deutsche Bank Championship,2012,39
25730,T35,,Matt Every,1,173,0,0,,,Deutsche Bank Championship,2012,39
25731,T35,,Bill Haas,1,173,0,0,,,Deutsche Bank Championship,2012,39
25732,T35,,Matt Kuchar,1,173,0,0,,,Deutsche Bank Championship,2012,39
25733,T39,,Greg Chalmers,1,155,0,0,,,Deutsche Bank Championship,2012,39
25734,T39,,Hunter Mahan,1,155,0,0,,,Deutsche Bank Championship,2012,39
25735,T39,,J.B. Holmes,1,155,0,0,,,Deutsche Bank Championship,2012,39
25736,T42,,Marc Leishman,1,135,0,0,,,Deutsche Bank Championship,2012,39
25737,T42,,Kyle Stanley,1,135,0,0,,,Deutsche Bank Championship,2012,39
25738,T42,,Aaron Baddeley,1,135,0,0,,,Deutsche Bank Championship,2012,39
25739,T42,,Robert Garrigus,1,135,0,0,,,Deutsche Bank Championship,2012,39
25740,T42,,Bob Estes,1,135,0,0,,,Deutsche Bank Championship,2012,39
25741,T47,,Zach Johnson,1,113,0,0,,,Deutsche Bank Championship,2012,39
25742,T47,,Ian Poulter,1,113,0,0,,,Deutsche Bank Championship,2012,39
25743,T47,,George McNeill,1,113,0,0,,,Deutsche Bank Championship,2012,39
25744,T47,,Charl Schwartzel,1,113,0,0,,,Deutsche Bank Championship,2012,39
25745,T51,,Jimmy Walker,1,88,0,0,,,Deutsche Bank Championship,2012,39
25746,T51,,Johnson Wagner,1,88,0,0,,,Deutsche Bank Championship,2012,39
25747,T51,,Jason Day,1,88,0,0,,,Deutsche Bank Championship,2012,39
25748,T51,,Geoff Ogilvy,1,88,0,0,,,Deutsche Bank Championship,2012,39
25749,T51,,Roberto Castro,1,88,0,0,,,Deutsche Bank Championship,2012,39
25750,T51,,John Huh,1,88,0,0,,,Deutsche Bank Championship,2012,39
25751,T57,,Bud Cauley,1,68,0,0,,,Deutsche Bank Championship,2012,39
25752,T57,,Carl Pettersson,1,68,0,0,,,Deutsche Bank Championship,2012,39
25753,59,,Padraig Harrington,1,60,0,0,,,Deutsche Bank Championship,2012,39
25754,T60,,J.J. Henry,1,48,0,0,,,Deutsche Bank Championship,2012,39
25755,T60,,Brendon de Jonge,1,48,0,0,,,Deutsche Bank Championship,2012,39
25756,T60,,Josh Teater,1,48,0,0,,,Deutsche Bank Championship,2012,39
25757,T60,,Blake Adams,1,48,0,0,,,Deutsche Bank Championship,2012,39
25758,T64,,Scott Piercy,1,33,0,0,,,Deutsche Bank Championship,2012,39
25759,T64,,Sean O'Hair,1,33,0,0,,,Deutsche Bank Championship,2012,39
25760,T66,,Mark Wilson,1,20,0,0,,,Deutsche Bank Championship,2012,39
25761,T66,,Scott Stallings,1,20,0,0,,,Deutsche Bank Championship,2012,39
25762,T66,,Tommy Gainey,1,20,0,0,,,Deutsche Bank Championship,2012,39
25763,T69,,Martin Flores,1,6,0,0,,,Deutsche Bank Championship,2012,39
25764,T69,,Daniel Summerhays,1,6,0,0,,,Deutsche Bank Championship,2012,39
25765,T69,,"Ted Potter, Jr.",1,6,0,0,,,Deutsche Bank Championship,2012,39
25766,T69,,Kevin Na,1,6,0,0,,,Deutsche Bank Championship,2012,39
25767,T69,,Harris English,1,6,0,0,,,Deutsche Bank Championship,2012,39
25768,T74,,Graeme McDowell,1,5,0,0,,,Deutsche Bank Championship,2012,39
25769,T74,,Brian Harman,1,5,0,0,,,Deutsche Bank Championship,2012,39
25770,T74,,Rickie Fowler,1,5,0,0,,,Deutsche Bank Championship,2012,39
25771,77,,Jonathan Byrd,1,4,0,0,,,Deutsche Bank Championship,2012,39
25772,78,,Sangmoon Bae,1,4,0,0,,,Deutsche Bank Championship,2012,39
25773,1,,Sergio Garcia,1,500,1,1,,,Wyndham Championship,2012,37
25774,2,T8,Tim Clark,1,300,0,1,,,Wyndham Championship,2012,37
25775,3,,Bud Cauley,1,190,0,1,,,Wyndham Championship,2012,37
25776,T4,T18,Jimmy Walker,1,115,0,1,,,Wyndham Championship,2012,37
25777,T4,T2,Carl Pettersson,1,115,0,1,,,Wyndham Championship,2012,37
25778,T4,,Chad Campbell,1,115,0,1,,,Wyndham Championship,2012,37
25779,T7,T26,Bill Haas,1,85,0,1,,,Wyndham Championship,2012,37
25780,T7,T23,Jason Dufner,1,85,0,1,,,Wyndham Championship,2012,37
25781,T7,,Nicolas Colsaerts,1,85,0,1,,,Wyndham Championship,2012,37
25782,T10,,Davis Love III,1,68,0,1,,,Wyndham Championship,2012,37
25783,T10,,Harris English,1,68,0,1,,,Wyndham Championship,2012,37
25784,T10,,John Merrick,1,68,0,1,,,Wyndham Championship,2012,37
25785,T10,,Troy Matteson,1,68,0,1,,,Wyndham Championship,2012,37
25786,T14,48,Charl Schwartzel,1,55,0,0,,,Wyndham Championship,2012,37
25787,T14,54,Matt Every,1,55,0,0,,,Wyndham Championship,2012,37
25788,T14,,Richard Lee,1,55,0,0,,,Wyndham Championship,2012,37
25789,T14,,Scott Stallings,1,55,0,0,,,Wyndham Championship,2012,37
25790,T14,T45,Brendon de Jonge,1,55,0,0,,,Wyndham Championship,2012,37
25791,T19,,Justin Leonard,1,51,0,0,,,Wyndham Championship,2012,37
25792,T19,,Bobby Gates,1,51,0,0,,,Wyndham Championship,2012,37
25793,T19,52,John Huh,1,51,0,0,,,Wyndham Championship,2012,37
25794,T22,,Webb Simpson,1,47,0,0,,,Wyndham Championship,2012,37
25795,T22,,Chris Kirk,1,47,0,0,,,Wyndham Championship,2012,37
25796,T22,,Graham DeLaet,1,47,0,0,,,Wyndham Championship,2012,37
25797,T22,,Rocco Mediate,1,47,0,0,,,Wyndham Championship,2012,37
25798,T22,,Angel Cabrera,1,47,0,0,,,Wyndham Championship,2012,37
25799,T22,T23,Trevor Immelman,1,47,0,0,,,Wyndham Championship,2012,37
25800,T28,,Rod Pampling,1,42,0,0,,,Wyndham Championship,2012,37
25801,T28,,Tim Herron,1,42,0,0,,,Wyndham Championship,2012,37
25802,T28,,Brandt Snedeker,1,42,0,0,,,Wyndham Championship,2012,37
25803,T31,,Nick Watney,1,38,0,0,,,Wyndham Championship,2012,37
25804,T31,,Will Claxton,1,38,0,0,,,Wyndham Championship,2012,37
25805,T31,,Kyle Thompson,1,38,0,0,,,Wyndham Championship,2012,37
25806,T31,,Heath Slocum,1,38,0,0,,,Wyndham Championship,2012,37
25807,T31,,Charles Howell III,1,38,0,0,,,Wyndham Championship,2012,37
25808,T36,,Gary Christian,1,30,0,0,,,Wyndham Championship,2012,37
25809,T36,T30,Y.E. Yang,1,30,0,0,,,Wyndham Championship,2012,37
25810,T36,,D.A. Points,1,30,0,0,,,Wyndham Championship,2012,37
25811,T36,,Josh Teater,1,30,0,0,,,Wyndham Championship,2012,37
25812,T36,,Kevin Streelman,1,30,0,0,,,Wyndham Championship,2012,37
25813,T36,,Ryan Moore,1,30,0,0,,,Wyndham Championship,2012,37
25814,T36,,Russell Knox,1,30,0,0,,,Wyndham Championship,2012,37
25815,T36,,Jeff Overton,1,30,0,0,,,Wyndham Championship,2012,37
25816,T36,,Kyle Reifers,1,30,0,0,,,Wyndham Championship,2012,37
25817,T45,,Billy Horschel,1,24,0,0,,,Wyndham Championship,2012,37
25818,T45,,Kevin Kisner,1,24,0,0,,,Wyndham Championship,2012,37
25819,T45,,Kevin Stadler,1,24,0,0,,,Wyndham Championship,2012,37
25820,T45,,Nick O'Hern,1,24,0,0,,,Wyndham Championship,2012,37
25821,T49,,Alexandre Rocha,1,19,0,0,,,Wyndham Championship,2012,37
25822,T49,,Dicky Pride,1,19,0,0,,,Wyndham Championship,2012,37
25823,T49,,Jerry Kelly,1,19,0,0,,,Wyndham Championship,2012,37
25824,T49,,Tommy Gainey,1,19,0,0,,,Wyndham Championship,2012,37
25825,T53,,Jonas Blixt,1,15,0,0,,,Wyndham Championship,2012,37
25826,T53,,Derek Lamely,1,15,0,0,,,Wyndham Championship,2012,37
25827,T53,,David Mathis,1,15,0,0,,,Wyndham Championship,2012,37
25828,T56,,Scott Dunlap,1,11,0,0,,,Wyndham Championship,2012,37
25829,T56,,Ryuji Imada,1,11,0,0,,,Wyndham Championship,2012,37
25830,T56,,Charlie Wi,1,11,0,0,,,Wyndham Championship,2012,37
25831,T56,T49,Chez Reavie,1,11,0,0,,,Wyndham Championship,2012,37
25832,T56,T6,Blake Adams,1,11,0,0,,,Wyndham Championship,2012,37
25833,61,,Troy Kelly,1,8,0,0,,,Wyndham Championship,2012,37
25834,62,,Billy Mayfair,1,7,0,0,,,Wyndham Championship,2012,37
25835,63,,Jeff Maggert,1,6,0,0,,,Wyndham Championship,2012,37
25836,T64,,Tom Pernice Jr.,1,4,0,0,,,Wyndham Championship,2012,37
25837,T64,,Cameron Beckman,1,4,0,0,,,Wyndham Championship,2012,37
25838,T64,,Arjun Atwal,1,4,0,0,,,Wyndham Championship,2012,37
25839,T64,,Brendan Steele,1,4,0,0,,,Wyndham Championship,2012,37
25840,T68,,Camilo Villegas,1,1,0,0,,,Wyndham Championship,2012,37
25841,T68,,Stuart Appleby,1,1,0,0,,,Wyndham Championship,2012,37
25842,T70,,Chris Stroud,1,1,0,0,,,Wyndham Championship,2012,37
25843,T70,,Jason Kokrak,1,1,0,0,,,Wyndham Championship,2012,37
25844,72,,Paul Casey,1,1,0,0,,,Wyndham Championship,2012,37
25845,1,T5,Rory McIlroy,1,600,1,1,,,PGA Championship,2012,36
25846,T2,25,Carl Pettersson,1,148,0,1,,,PGA Championship,2012,36
25847,T2,1,Keegan Bradley,1,148,0,1,,,PGA Championship,2012,36
25848,T2,T5,Justin Rose,1,148,0,1,,,PGA Championship,2012,36
25849,T2,T26,Ian Poulter,1,148,0,1,,,PGA Championship,2012,36
25850,T6,T2,Steve Stricker,1,91,0,1,,,PGA Championship,2012,36
25851,T6,,Blake Adams,1,91,0,1,,,PGA Championship,2012,36
25852,T8,T22,Graeme McDowell,1,65,0,0,,,PGA Championship,2012,36
25853,T8,T17,Bubba Watson,1,65,0,0,,,PGA Championship,2012,36
25854,T8,T8,Tiger Woods,1,65,0,0,,,PGA Championship,2012,36
25855,T8,T22,Geoff Ogilvy,1,65,0,0,,,PGA Championship,2012,36
25856,T8,T35,Adam Scott,1,65,0,0,,,PGA Championship,2012,36
25857,T8,,Ben Curtis,1,65,0,0,,,PGA Championship,2012,36
25858,T8,,Tim Clark,1,65,0,0,,,PGA Championship,2012,36
25859,T15,T8,Bo Van Pelt,1,53,0,0,,,PGA Championship,2012,36
25860,T15,,Padraig Harrington,1,53,0,0,,,PGA Championship,2012,36
25861,T15,,John Daly,1,53,0,0,,,PGA Championship,2012,36
25862,T18,,Robert Garrigus,1,48,0,0,,,PGA Championship,2012,36
25863,T18,,Pat Perez,1,48,0,0,,,PGA Championship,2012,36
25864,T18,4,Louis Oosthuizen,1,48,0,0,,,PGA Championship,2012,36
25865,T18,,Jimmy Walker,1,48,0,0,,,PGA Championship,2012,36
25866,T18,,Seung-Yul Noh,1,48,0,0,,,PGA Championship,2012,36
25867,T23,T35,Marc Leishman,1,42,0,0,,,PGA Championship,2012,36
25868,T23,7,Jason Dufner,1,42,0,0,,,PGA Championship,2012,36
25869,T23,,Trevor Immelman,1,42,0,0,,,PGA Championship,2012,36
25870,T26,T41,Greg Chalmers,1,38,0,0,,,PGA Championship,2012,36
25871,T26,T15,John Senden,1,38,0,0,,,PGA Championship,2012,36
25872,T26,T17,Bill Haas,1,38,0,0,,,PGA Championship,2012,36
25873,T26,T8,Luke Donald,1,38,0,0,,,PGA Championship,2012,36
25874,T30,,Rich Beem,1,33,0,0,,,PGA Championship,2012,36
25875,T30,T31,Y.E. Yang,1,33,0,0,,,PGA Championship,2012,36
25876,T30,T39,Freddie Jacobson,1,33,0,0,,,PGA Championship,2012,36
25877,T30,34,Phil Mickelson,1,33,0,0,,,PGA Championship,2012,36
25878,T30,,Vijay Singh,1,33,0,0,,,PGA Championship,2012,36
25879,T35,T2,Jim Furyk,1,27,0,0,,,PGA Championship,2012,36
25880,T35,T8,David Toms,1,27,0,0,,,PGA Championship,2012,36
25881,T35,T8,Aaron Baddeley,1,27,0,0,,,PGA Championship,2012,36
25882,T35,,J.J. Henry,1,27,0,0,,,PGA Championship,2012,36
25883,T35,T26,Martin Laird,1,27,0,0,,,PGA Championship,2012,36
25884,T35,,Gary Woodland,1,27,0,0,,,PGA Championship,2012,36
25885,T41,T17,Dustin Johnson,1,21,0,0,,,PGA Championship,2012,36
25886,T41,T17,Scott Piercy,1,21,0,0,,,PGA Championship,2012,36
25887,T41,T26,Retief Goosen,1,21,0,0,,,PGA Championship,2012,36
25888,T41,T35,Ernie Els,1,21,0,0,,,PGA Championship,2012,36
25889,T45,,Brendon de Jonge,1,15,0,0,,,PGA Championship,2012,36
25890,T45,T8,K.J. Choi,1,15,0,0,,,PGA Championship,2012,36
25891,T45,46,Sangmoon Bae,1,15,0,0,,,PGA Championship,2012,36
25892,48,T22,Charl Schwartzel,1,12,0,0,,,PGA Championship,2012,36
25893,T49,,Chez Reavie,1,8,0,0,,,PGA Championship,2012,36
25894,T49,,George McNeill,1,8,0,0,,,PGA Championship,2012,36
25895,T49,,Ken Duke,1,8,0,0,,,PGA Championship,2012,36
25896,52,,John Huh,1,3,0,0,,,PGA Championship,2012,36
25897,53,33,Zach Johnson,1,1,0,0,,,PGA Championship,2012,36
25898,54,,Matt Every,1,1,0,0,,,PGA Championship,2012,36
25899,55,,Cameron Tringale,1,1,0,0,,,PGA Championship,2012,36
25900,1,,Keegan Bradley,1,550,1,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25901,T2,,Steve Stricker,1,258,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25902,T2,,Jim Furyk,1,258,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25903,4,,Louis Oosthuizen,1,140,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25904,T5,,Justin Rose,1,110,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25905,T5,,Rory McIlroy,1,110,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25906,7,,Jason Dufner,1,95,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25907,T8,,Aaron Baddeley,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25908,T8,,K.J. Choi,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25909,T8,,Matt Kuchar,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25910,T8,,Bo Van Pelt,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25911,T8,,Luke Donald,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25912,T8,,Tiger Woods,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25913,T8,,David Toms,1,72,0,1,,,World Golf Championships-Bridgestone Invitational,2012,35
25914,T15,,John Senden,1,55,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25915,T15,,Kyle Stanley,1,55,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25916,T17,,Dustin Johnson,1,50,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25917,T17,,Nick Watney,1,50,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25918,T17,,Bubba Watson,1,50,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25919,T17,,Scott Piercy,1,50,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25920,T17,,Bill Haas,1,50,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25921,T22,,Charl Schwartzel,1,46,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25922,T22,,Geoff Ogilvy,1,46,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25923,T22,,Graeme McDowell,1,46,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25924,25,,Carl Pettersson,1,43,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25925,T26,,Ian Poulter,1,39,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25926,T26,,Sergio Garcia,1,39,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25927,T26,,Retief Goosen,1,39,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25928,T26,,Martin Laird,1,39,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25929,T26,,Jason Day,1,39,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25930,T31,,Johnson Wagner,1,34,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25931,T31,,Y.E. Yang,1,34,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25932,33,,Zach Johnson,1,30,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25933,34,,Phil Mickelson,1,28,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25934,T35,,Ernie Els,1,24,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25935,T35,,Adam Scott,1,24,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25936,T35,,Mark Wilson,1,24,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25937,T35,,Marc Leishman,1,24,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25938,T39,,Freddie Jacobson,1,19,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25939,T39,,Brandt Snedeker,1,19,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25940,T41,,Greg Chalmers,1,14,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25941,T41,,Jonathan Byrd,1,14,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25942,T41,,Hunter Mahan,1,14,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25943,44,,Rickie Fowler,1,10,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25944,45,,Kevin Na,1,7,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25945,46,,Sangmoon Bae,1,5,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25946,47,,Robert Allenby,1,2,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25947,48,,Lee Westwood,1,1,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25948,49,,"Ted Potter, Jr.",1,1,0,0,,,World Golf Championships-Bridgestone Invitational,2012,35
25949,999,T46,John Daly,1,53,0,1,,,Reno-Tahoe Open,2012,34
25950,999,,Todd Hamilton,1,40,0,1,,,Reno-Tahoe Open,2012,34
25951,999,,Lee Janzen,1,19,0,0,,,Reno-Tahoe Open,2012,34
25952,999,,Billy Mayfair,1,15,0,0,,,Reno-Tahoe Open,2012,34
25953,999,T36,Tom Pernice Jr.,1,40,0,1,,,Reno-Tahoe Open,2012,34
25954,999,T33,Scott Dunlap,1,24,0,0,,,Reno-Tahoe Open,2012,34
25955,999,,Guy Boros,1,16,0,0,,,Reno-Tahoe Open,2012,34
25956,999,,Joe Durant,1,27,0,0,,,Reno-Tahoe Open,2012,34
25957,999,,Glen Day,1,22,0,0,,,Reno-Tahoe Open,2012,34
25958,999,,David Duval,1,3,0,0,,,Reno-Tahoe Open,2012,34
25959,999,,Dicky Pride,1,15,0,0,,,Reno-Tahoe Open,2012,34
25960,999,,Shane Bertsch,1,10,0,0,,,Reno-Tahoe Open,2012,34
25961,999,,Justin Leonard,1,53,0,1,,,Reno-Tahoe Open,2012,34
25962,999,,Cameron Beckman,1,22,0,0,,,Reno-Tahoe Open,2012,34
25963,999,T28,Brian Gay,1,13,0,0,,,Reno-Tahoe Open,2012,34
25964,999,,Matt Bettencourt,1,24,0,0,,,Reno-Tahoe Open,2012,34
25965,999,T28,Stuart Appleby,1,27,0,0,,,Reno-Tahoe Open,2012,34
25966,999,,Chris Riley,1,16,0,0,,,Reno-Tahoe Open,2012,34
25967,999,,Stewart Cink,1,16,0,0,,,Reno-Tahoe Open,2012,34
25968,999,,Rod Pampling,1,7,0,0,,,Reno-Tahoe Open,2012,34
25969,999,,Padraig Harrington,1,26,0,0,,,Reno-Tahoe Open,2012,34
25970,999,T28,Arjun Atwal,1,4,0,0,,,Reno-Tahoe Open,2012,34
25971,999,,Ted Purdy,1,4,0,0,,,Reno-Tahoe Open,2012,34
25972,999,T46,Heath Slocum,1,10,0,0,,,Reno-Tahoe Open,2012,34
25973,999,,Nick O'Hern,1,5,0,0,,,Reno-Tahoe Open,2012,34
25974,999,,John Rollins,1,13,0,0,,,Reno-Tahoe Open,2012,34
25975,999,T10,Gary Christian,1,24,0,0,,,Reno-Tahoe Open,2012,34
25976,999,,Brett Wetterich,1,24,0,0,,,Reno-Tahoe Open,2012,34
25977,999,T36,J.J. Henry,1,250,1,1,,,Reno-Tahoe Open,2012,34
25978,999,T36,Bill Lunde,1,27,0,0,,,Reno-Tahoe Open,2012,34
25979,999,T10,Nathan Green,1,2,0,0,,,Reno-Tahoe Open,2012,34
25980,999,,D.J. Trahan,1,22,0,0,,,Reno-Tahoe Open,2012,34
25981,999,,Bryce Molder,1,1,0,0,,,Reno-Tahoe Open,2012,34
25982,999,,Erik Compton,1,5,0,0,,,Reno-Tahoe Open,2012,34
25983,999,,Jason Bohn,1,26,0,0,,,Reno-Tahoe Open,2012,34
25984,999,,Hunter Haas,1,19,0,0,,,Reno-Tahoe Open,2012,34
25985,999,T46,Ricky Barnes,1,24,0,0,,,Reno-Tahoe Open,2012,34
25986,999,,Alexandre Rocha,1,150,0,1,,,Reno-Tahoe Open,2012,34
25987,999,,Andres Romero,1,95,0,1,,,Reno-Tahoe Open,2012,34
25988,999,,Steve Wheatcroft,1,13,0,0,,,Reno-Tahoe Open,2012,34
25989,999,,Boo Weekley,1,7,0,0,,,Reno-Tahoe Open,2012,34
25990,999,,Richard Johnson,1,7,0,0,,,Reno-Tahoe Open,2012,34
25991,999,,Marc Turnesa,1,19,0,0,,,Reno-Tahoe Open,2012,34
25992,999,,Kevin Stadler,1,35,0,0,,,Reno-Tahoe Open,2012,34
25993,999,,John Mallinger,1,70,0,1,,,Reno-Tahoe Open,2012,34
25994,999,T15,J.B. Holmes,1,31,0,0,,,Reno-Tahoe Open,2012,34
25995,999,T4,Josh Teater,1,45,0,1,,,Reno-Tahoe Open,2012,34
25996,999,,John Merrick,1,28,0,0,,,Reno-Tahoe Open,2012,34
25997,999,T41,Miguel Angel Carballo,1,7,0,0,,,Reno-Tahoe Open,2012,34
25998,999,,Troy Kelly,1,10,0,0,,,Reno-Tahoe Open,2012,34
25999,999,T15,Seung-Yul Noh,1,19,0,0,,,Reno-Tahoe Open,2012,34
26000,999,T41,Billy Horschel,1,22,0,0,,,Reno-Tahoe Open,2012,34
26001,999,T10,Kevin Kisner,1,4,0,0,,,Reno-Tahoe Open,2012,34
26002,999,,Brendan Steele,1,40,0,1,,,Reno-Tahoe Open,2012,34
26003,999,,Danny Lee,1,7,0,0,,,Reno-Tahoe Open,2012,34
26004,999,T4,Chris Kirk,1,22,0,0,,,Reno-Tahoe Open,2012,34
26005,999,T19,Brendon Todd,1,13,0,0,,,Reno-Tahoe Open,2012,34
26006,999,T68,Jason Kokrak,1,10,0,0,,,Reno-Tahoe Open,2012,34
26007,999,,J.J. Killeen,1,19,0,0,,,Reno-Tahoe Open,2012,34
26008,999,,Charlie Beljan,1,10,0,0,,,Reno-Tahoe Open,2012,34
26009,999,,Kevin Chappell,1,28,0,0,,,Reno-Tahoe Open,2012,34
26010,999,T54,Russell Knox,1,13,0,0,,,Reno-Tahoe Open,2012,34
26011,999,T46,Richard Lee,1,31,0,0,,,Reno-Tahoe Open,2012,34
26012,1,,Scott Piercy,1,500,1,1,,,RBC Canadian Open,2012,33
26013,T2,,William McGirt,1,245,0,1,,,RBC Canadian Open,2012,33
26014,T2,,Robert Garrigus,1,245,0,1,,,RBC Canadian Open,2012,33
26015,T4,,Chris Kirk,1,115,0,1,,,RBC Canadian Open,2012,33
26016,T4,,Josh Teater,1,115,0,1,,,RBC Canadian Open,2012,33
26017,T4,,Bud Cauley,1,115,0,1,,,RBC Canadian Open,2012,33
26018,T7,,Scott Stallings,1,85,0,1,,,RBC Canadian Open,2012,33
26019,T7,,Bo Van Pelt,1,85,0,1,,,RBC Canadian Open,2012,33
26020,T7,T8,Vijay Singh,1,85,0,1,,,RBC Canadian Open,2012,33
26021,T10,T40,Retief Goosen,1,65,0,1,,,RBC Canadian Open,2012,33
26022,T10,,Nathan Green,1,65,0,1,,,RBC Canadian Open,2012,33
26023,T10,,Gary Christian,1,65,0,1,,,RBC Canadian Open,2012,33
26024,T10,,Kevin Kisner,1,65,0,1,,,RBC Canadian Open,2012,33
26025,T10,T28,Troy Matteson,1,65,0,1,,,RBC Canadian Open,2012,33
26026,T15,,J.B. Holmes,1,55,0,0,,,RBC Canadian Open,2012,33
26027,T15,,Seung-Yul Noh,1,55,0,0,,,RBC Canadian Open,2012,33
26028,T15,,Brian Davis,1,55,0,0,,,RBC Canadian Open,2012,33
26029,T15,,Tim Clark,1,55,0,0,,,RBC Canadian Open,2012,33
26030,T19,,Ryan Palmer,1,48,0,0,,,RBC Canadian Open,2012,33
26031,T19,,Gavin Coles,1,48,0,0,,,RBC Canadian Open,2012,33
26032,T19,,Ken Duke,1,48,0,0,,,RBC Canadian Open,2012,33
26033,T19,,Tom Gillis,1,48,0,0,,,RBC Canadian Open,2012,33
26034,T19,,Will Claxton,1,48,0,0,,,RBC Canadian Open,2012,33
